date,pair,open,high,low,close
2023-01-20,USDKES,128.9891,129.3308,128.3711,129.1127
2023-01-23,USDKES,128.451,128.6824,128.0744,128.4077591765299
2023-01-24,USDKES,129.2911,129.4957,128.979,129.00355908951954
2023-01-25,USDKES,129.5674,129.5945,129.3179,129.49670928968362
2023-01-26,USDKES,129.352,129.6108,129.0961,129.42855549217072
2023-01-27,USDKES,129.2668,129.9844,129.2495,129.48986044446875
2023-01-30,USDKES,128.3973,128.4567,128.2144,128.3856738241856
2023-01-31,USDKES,128.627,129.0634,128.5512,128.62597802176063
2023-02-01,USDKES,127.958,128.1621,127.7221,127.78582312563248
2023-02-02,USDKES,126.68,126.8725,126.1317,126.47014998949491
2023-02-03,USDKES,126.9892,127.3053,126.8187,127.06295118046742
2023-02-06,USDKES,126.7993,126.8632,126.5775,126.67224027555662
2023-02-07,USDKES,126.7097,126.9755,126.3726,126.83241037271156
2023-02-08,USDKES,126.5559,126.7789,126.3896,126.5655465915848
2023-02-09,USDKES,126.3653,126.669,126.0049,126.2309755793308
2023-02-10,USDKES,126.3992,126.4981,126.2011,126.32288593769704
2023-02-13,USDKES,125.4436,125.6038,125.2774,125.28257421525508
2023-02-14,USDKES,124.7204,124.9454,124.5732,124.92535701700878
2023-02-15,USDKES,124.8475,125.022,124.2478,124.76282283588522
2023-02-16,USDKES,125.6541,125.7588,125.6,125.66286405299276
2023-02-17,USDKES,127.1126,127.2395,126.6107,127.20355717380107
2023-02-20,USDKES,127.1579,127.2278,127.0045,127.2198
2023-02-21,USDKES,127.0643,127.1614,127.0586,127.11312782359164
2023-02-23,USDKES,129.0358,129.256,128.8125,128.8661915938035
2023-02-24,USDKES,128.0068,128.0362,127.8427,128.02366512431766
2023-02-27,USDKES,129.12,129.5828,128.9458,129.28685750721786
2023-02-28,USDKES,130.3231,130.4534,129.9354,129.9954
2023-03-02,USDKES,130.6481,131.0826,130.5474,130.74465254186117
2023-03-03,USDKES,131.0053,131.1157,130.798,131.09683406330728
2023-03-06,USDKES,132.2103,132.3961,131.9442,132.07235317074773
2023-03-07,USDKES,134.0734,134.5036,133.7122,133.90995360431964
2023-03-08,USDKES,134.4592,134.8422,134.2115,134.29398157605715
2023-03-09,USDKES,135.3409,135.7876,134.9321,135.5331456067775
2023-03-10,USDKES,135.0728,135.2233,134.859,135.1736338426827
2023-03-13,USDKES,137.0336,137.2827,136.7909,136.8590589915637
2023-03-14,USDKES,138.3307,138.6018,138.2077,138.45856025166876
2023-03-15,USDKES,137.3893,137.526,137.216,137.2705091460206
2023-03-16,USDKES,139.3413,139.5671,138.7061,139.51412394046486
2023-03-17,USDKES,140.0785,140.2349,139.8736,140.03388633165537
2023-03-20,USDKES,139.6637,139.8529,139.5842,139.7749480148021
2023-03-21,USDKES,140.2559,140.507,140.061,140.12649824482546
2023-03-22,USDKES,139.5843,139.8172,139.5591,139.56584513827838
2023-03-23,USDKES,139.2964,139.3993,139.0309,139.28443633961166
2023-03-24,USDKES,139.4135,139.7523,139.0119,139.28613498778896
2023-03-27,USDKES,139.4518,139.701,139.1057,139.5559494117227
2023-03-28,USDKES,139.0759,139.0782,138.6591,138.972
2023-03-29,USDKES,138.7305,138.9607,138.7028,138.8907711450337
2023-03-31,USDKES,137.2463,137.5915,136.9875,137.4091253396001
2023-04-03,USDKES,139.104,139.258,139.0016,139.0840256036902
2023-04-04,USDKES,138.1906,138.6087,138.1776,138.17975310547692
2023-04-05,USDKES,137.5875,138.0134,137.2033,137.69835002299146
2023-04-06,USDKES,138.0544,138.245,137.9194,138.0865039256903
2023-04-07,USDKES,138.1352,138.355,137.6424,138.172918612106
2023-04-10,USDKES,138.9354,139.0698,138.686,138.79795066654523
2023-04-11,USDKES,138.041,138.5581,137.7613,138.2021
2023-04-12,USDKES,137.3372,137.4148,137.1363,137.2313053791882
2023-04-13,USDKES,137.4173,137.5329,137.389,137.53185381713854
2023-04-14,USDKES,136.5983,137.0655,136.3187,136.756169025416
2023-04-17,USDKES,137.475,137.6405,137.3064,137.43778035273465
2023-04-18,USDKES,137.534,137.7816,137.4969,137.6932
2023-04-19,USDKES,136.8432,136.9388,136.79,136.831
2023-04-20,USDKES,137.275,137.3966,137.2136,137.25151017672775
2023-04-21,USDKES,136.9771,137.4888,136.5023,137.1137017548064
2023-04-24,USDKES,136.6347,136.8238,136.4211,136.80559497889126
2023-04-25,USDKES,136.6083,136.9882,136.4999,136.8491944147913
2023-04-27,USDKES,136.9454,137.2549,136.5946,136.94469481954806
2023-04-28,USDKES,137.9566,138.3563,137.8241,138.099984774058
2023-05-01,USDKES,137.3337,137.604,137.1386,137.14189312769554
2023-05-02,USDKES,137.6714,138.105,137.5152,138.03031317198366
2023-05-03,USDKES,138.4795,139.1264,138.2358,138.51262039224582
2023-05-04,USDKES,138.0048,138.2421,137.9833,138.13622881070157
2023-05-05,USDKES,138.3795,138.6212,137.9064,138.25861479484064
2023-05-08,USDKES,136.9632,137.3878,136.7959,136.86445998184877
2023-05-09,USDKES,136.1139,136.4745,135.8234,136.15895767820362
2023-05-10,USDKES,135.8675,136.005,135.3705,135.86442730085895
2023-05-11,USDKES,136.5516,136.7715,136.2597,136.59847330777214
2023-05-12,USDKES,136.9018,136.9558,136.7706,136.91741586667538
2023-05-15,USDKES,135.9072,136.184,135.8789,135.98800388998973
2023-05-16,USDKES,137.237,137.372,136.6495,137.1305123323276
2023-05-17,USDKES,136.7628,136.8341,136.6642,136.70510086559813
2023-05-18,USDKES,135.4518,135.8156,135.2497,135.4925
2023-05-19,USDKES,136.7282,136.7788,136.5778,136.579758084294
2023-05-22,USDKES,136.7701,136.8392,136.277,136.75404605477905
2023-05-23,USDKES,136.1184,136.4039,135.8389,135.9599911887965
2023-05-24,USDKES,135.4452,135.7376,134.9645,135.2453497728844
2023-05-25,USDKES,134.5841,135.2551,134.1891,134.84555159681406
2023-05-26,USDKES,134.8428,135.0048,134.5267,134.65866414601598
2023-05-30,USDKES,134.4017,134.7487,134.2805,134.39043513886514
2023-05-31,USDKES,134.4144,134.8113,134.1613,134.4701032774535
2023-06-01,USDKES,135.1816,135.5144,135.0185,135.07742191242534
2023-06-02,USDKES,133.8136,134.408,133.5075,133.86636983143092
2023-06-05,USDKES,134.3715,134.4182,134.2589,134.41218396435244
2023-06-06,USDKES,133.2607,133.6322,133.2221,133.52854431723682
2023-06-07,USDKES,132.9486,133.1156,132.8591,133.0536855160165
2023-06-08,USDKES,132.0998,132.6875,132.0306,132.2657592582961
2023-06-09,USDKES,131.2282,131.5672,131.0746,131.1920406965486
2023-06-12,USDKES,131.5563,131.6267,131.3852,131.39023034300254
2023-06-14,USDKES,131.2718,131.5099,131.2349,131.35701059539107
2023-06-15,USDKES,132.1802,132.3433,132.1581,132.1632663815799
2023-06-16,USDKES,132.2315,132.2739,131.9765,132.07288839653563
2023-06-19,USDKES,131.7671,132.2625,131.2789,131.7869284432691
2023-06-20,USDKES,131.3045,131.5535,131.0224,131.36896596591367
2023-06-21,USDKES,130.8065,131.2792,130.7807,130.80459705186155
2023-06-22,USDKES,132.2831,132.4263,132.0942,132.37085142126472
2023-06-23,USDKES,133.211,133.6041,132.9174,133.12469211045843
2023-06-26,USDKES,134.6112,134.7573,134.0631,134.59799119089246
2023-06-27,USDKES,133.9852,134.4315,133.9565,134.08256365229357
2023-06-28,USDKES,134.9308,135.2975,134.8274,135.10447514133904
2023-06-29,USDKES,136.5768,136.7348,136.2375,136.5343
2023-06-30,USDKES,136.002,136.0255,135.6583,135.92138646483247
2023-07-03,USDKES,135.3976,135.8768,135.2438,135.4750776923827
2023-07-04,USDKES,136.4461,136.9811,136.4329,136.53475696631963
2023-07-06,USDKES,136.5592,136.7979,136.5373,136.63631888469777
2023-07-07,USDKES,136.352,136.9403,135.9687,136.3010841489003
2023-07-10,USDKES,136.6395,136.6862,136.156,136.55389894551723
2023-07-11,USDKES,136.9812,137.5882,136.7333,136.8968785746421
2023-07-12,USDKES,138.8387,139.2153,138.6651,138.98171176708456
2023-07-13,USDKES,141.8754,141.9574,141.5618,141.7691839055091
2023-07-14,USDKES,142.3547,142.5822,142.0545,142.18156689600826
2023-07-17,USDKES,141.7772,142.0338,141.5825,141.79502802413583
2023-07-19,USDKES,139.8369,139.9743,139.381,139.96008286348035
2023-07-21,USDKES,140.3999,140.7602,140.1219,140.3124
2023-07-24,USDKES,141.3494,141.609,141.1312,141.20919298609445
2023-07-25,USDKES,141.5536,142.0922,141.4569,141.65231768402003
2023-07-26,USDKES,142.8067,142.9068,142.629,142.89601348646647
2023-07-27,USDKES,142.0506,142.305,141.388,141.94894819329556
2023-07-28,USDKES,142.0207,142.2669,141.5991,141.962223608816
2023-07-31,USDKES,143.9037,144.2885,143.6489,143.65075250509074
2023-08-01,USDKES,142.5248,142.6842,142.5229,142.6541007879099
2023-08-02,USDKES,142.0006,142.3509,141.7746,142.15079916356748
2023-08-03,USDKES,142.5809,143.1715,142.0528,142.48484645426294
2023-08-04,USDKES,144.5082,144.9362,143.7298,144.3321863715641
2023-08-07,USDKES,143.5205,143.6453,143.2915,143.4197
2023-08-08,USDKES,142.4868,142.7952,142.1693,142.53162809105328
2023-08-09,USDKES,144.3658,144.4689,143.9013,144.34848237621685
2023-08-10,USDKES,144.3385,144.8846,143.5627,143.98478448265564
2023-08-11,USDKES,144.0111,144.3042,143.7974,143.96419380892408
2023-08-14,USDKES,145.0171,145.672,144.6584,144.95780634936276
2023-08-15,USDKES,146.0288,146.5582,145.8238,146.25301971540736
2023-08-16,USDKES,146.7231,146.8909,146.4932,146.58035303573251
2023-08-17,USDKES,146.5284,146.9165,146.1119,146.62604310852996
2023-08-18,USDKES,145.778,146.5168,145.1646,146.20499567228802
2023-08-21,USDKES,143.5915,144.0403,142.8453,143.4506
2023-08-22,USDKES,142.8987,143.1026,142.4469,143.02808002959202
2023-08-23,USDKES,143.9372,144.2333,143.8252,143.88496192
2023-08-24,USDKES,143.8819,144.2597,143.7207,143.7802406185546
2023-08-25,USDKES,145.1359,145.2922,144.9835,145.04008383808997
2023-08-28,USDKES,147.0328,147.6368,147.0084,147.27711248202434
2023-08-29,USDKES,148.0423,148.6989,147.8231,148.25092649381176
2023-08-30,USDKES,146.9198,147.5167,146.7838,146.99375719447409
2023-08-31,USDKES,147.6402,147.9297,147.0262,147.79193257783788
2023-09-01,USDKES,148.5772,149.0214,148.1346,148.6057173985569
2023-09-04,USDKES,148.2693,148.5487,148.2541,148.40163198224027
2023-09-05,USDKES,147.6081,147.7308,147.2098,147.56782086274555
2023-09-07,USDKES,148.5538,149.1083,147.8369,148.64356198185493
2023-09-08,USDKES,148.9306,149.1009,148.4996,148.83279193122138
2023-09-11,USDKES,149.5111,149.5435,149.1312,149.43731694679514
2023-09-13,USDKES,151.145,151.373,150.6243,151.09153730245157
2023-09-14,USDKES,150.4142,150.453,150.2491,150.42357457814535
2023-09-15,USDKES,150.2913,150.4273,149.8655,150.31716310349856
2023-09-18,USDKES,149.7591,150.0964,149.4901,149.7317855299558
2023-09-19,USDKES,150.3802,150.4339,150.1312,150.255158795006
2023-09-20,USDKES,152.174,152.7917,151.92,152.46017739226176
2023-09-21,USDKES,150.8643,151.3733,150.5672,150.78977194706098
2023-09-22,USDKES,151.3601,151.7562,151.1661,151.52916098788117
2023-09-25,USDKES,152.5637,152.782,152.3243,152.368412946539
2023-09-26,USDKES,151.2039,151.5738,150.4991,151.4297704897937
2023-09-27,USDKES,149.7702,149.9552,149.4304,149.61784820195697
2023-09-28,USDKES,150.8088,151.0242,150.6834,151.01283771727216
2023-09-29,USDKES,150.2983,151.0072,149.6151,150.12450799568188
2023-10-02,USDKES,150.5679,151.0415,150.5352,150.78122595890989
2023-10-03,USDKES,152.7213,153.2155,152.422,152.63860391748648
2023-10-04,USDKES,151.3561,151.4853,150.836,151.21694556106024
2023-10-05,USDKES,149.7718,149.8136,149.2146,149.6251971895094
2023-10-06,USDKES,151.0363,151.5793,150.5063,150.89697492764708
2023-10-09,USDKES,150.863,151.0984,150.6215,150.88211840795788
2023-10-10,USDKES,151.4131,151.6364,151.2759,151.32205384288417
2023-10-11,USDKES,150.5362,150.8032,149.7536,150.48649042523425
2023-10-12,USDKES,150.4467,150.8114,150.1262,150.2567422685822
2023-10-13,USDKES,150.152,150.3678,149.659,150.00484920468784
2023-10-16,USDKES,149.8154,150.1564,149.7701,149.77830569191673
2023-10-17,USDKES,150.9452,151.5639,150.8366,151.0751429779965
2023-10-18,USDKES,151.1982,151.3318,150.7873,151.32798428983995
2023-10-19,USDKES,150.2959,150.6427,149.4637,150.3858626286065
2023-10-20,USDKES,151.3762,151.6357,151.216,151.3933546360805
2023-10-23,USDKES,151.5381,152.1162,151.071,151.62476035271973
2023-10-24,USDKES,151.2435,151.7516,151.0657,151.54161263339776
2023-10-25,USDKES,150.3988,150.8454,150.2426,150.4884
2023-10-26,USDKES,149.7894,150.1059,149.2037,149.70538393715256
2023-10-27,USDKES,150.4499,150.6188,150.2283,150.32177856588697
2023-10-30,USDKES,150.8851,150.9379,150.6153,150.83057995433816
2023-10-31,USDKES,152.0963,152.6599,151.6551,152.1534153106465
2023-11-01,USDKES,152.3834,152.6375,152.2318,152.29194389998577
2023-11-02,USDKES,151.6746,151.9857,151.5504,151.62085947350718
2023-11-06,USDKES,152.7684,152.8357,152.1098,152.51525424969782
2023-11-07,USDKES,153.4822,153.639,152.9439,153.28327260166864
2023-11-08,USDKES,153.3515,153.3592,152.3885,153.0936037285894
2023-11-09,USDKES,152.49,152.5815,152.2623,152.38082945444083
2023-11-10,USDKES,151.5111,151.8465,151.2688,151.53052845820963
2023-11-13,USDKES,150.6194,150.6254,150.3172,150.57793367968782
2023-11-14,USDKES,150.4533,150.7635,149.9788,150.56038241177498
2023-11-15,USDKES,149.733,149.9071,149.5936,149.86482245096354
2023-11-16,USDKES,149.4882,149.5386,148.8579,149.31096823398084
2023-11-17,USDKES,149.43,149.8218,149.2208,149.42801856086453
2023-11-20,USDKES,150.3127,150.3484,149.9963,150.16802716254594
2023-11-21,USDKES,152.3104,152.7321,151.8977,152.39553427022247
2023-11-22,USDKES,153.0344,153.0487,152.7271,153.02654360632755
2023-11-23,USDKES,152.4725,152.9936,152.0371,152.23728241877686
2023-11-24,USDKES,151.5543,151.8438,151.4816,151.65252349156236
2023-11-27,USDKES,150.2154,150.3598,149.7014,150.32208975066317
2023-11-28,USDKES,150.3457,150.5698,149.7566,150.1752
2023-11-29,USDKES,150.9429,151.2754,150.8174,150.95395946365426
2023-11-30,USDKES,150.3197,150.3365,149.7066,150.29047765423715
2023-12-01,USDKES,151.8967,152.4103,151.7198,152.04175196597552
2023-12-04,USDKES,151.8159,152.0107,151.4934,151.67705254438684
2023-12-05,USDKES,150.6282,150.8741,150.4305,150.60395987915055
2023-12-06,USDKES,150.637,150.8279,150.3548,150.5250598900504
2023-12-07,USDKES,150.6969,150.7525,150.1831,150.4608
2023-12-08,USDKES,149.1485,149.6349,148.4753,148.9960417057815
2023-12-11,USDKES,148.3219,148.6072,147.4135,148.4711984003291
2023-12-12,USDKES,148.4844,149.0681,148.4159,148.5482311781231
2023-12-13,USDKES,148.0709,148.2232,147.8339,148.06169480477865
2023-12-14,USDKES,145.5669,145.8638,145.5549,145.6828792906953
2023-12-15,USDKES,145.0213,145.1459,144.7846,145.1286962622514
2023-12-18,USDKES,146.0222,146.0641,145.4973,145.76475175422158
2023-12-19,USDKES,146.0431,146.3387,145.8436,145.96538624243624
2023-12-20,USDKES,145.529,145.5812,145.2948,145.4529656246086
2023-12-21,USDKES,145.2642,145.59,145.2035,145.4212592890582
2023-12-22,USDKES,143.3718,143.4725,143.0985,143.30545904373014
2023-12-25,USDKES,143.2058,143.2547,142.8301,143.2279
2023-12-26,USDKES,145.5614,145.7805,145.3594,145.47344754035714
2023-12-28,USDKES,144.6177,144.8089,144.6065,144.74194559935248
2023-12-29,USDKES,144.8201,144.8716,144.0492,144.65712853794838
2024-01-01,USDKES,145.7857,146.1573,145.7553,146.0380219836285
2024-01-02,USDKES,145.4483,146.0739,145.3499,145.47723659340892
2024-01-03,USDKES,146.639,147.3244,146.1467,146.78636418419646
2024-01-04,USDKES,146.4227,146.5221,146.2163,146.4258288698665
2024-01-05,USDKES,145.9764,146.2883,145.566,146.060066811673
2024-01-08,USDKES,146.0767,146.2762,145.691,145.8807145438426
2024-01-09,USDKES,147.0984,147.1774,146.5918,146.99197668062305
2024-01-10,USDKES,147.7283,147.8493,147.197,147.26070544327823
2024-01-11,USDKES,148.2552,148.3926,147.9786,148.28451144410184
2024-01-12,USDKES,148.7736,148.8765,148.5212,148.81173164100804
2024-01-15,USDKES,148.432,148.5616,148.2315,148.43399976280526
2024-01-16,USDKES,148.7531,148.767,148.3647,148.6583
2024-01-17,USDKES,149.7046,150.0045,149.6195,149.6236838698291
2024-01-18,USDKES,149.0106,149.0116,148.799,148.95616712621094
2024-01-19,USDKES,149.4721,149.7451,148.9391,149.36085674049357
2024-01-22,USDKES,149.7993,149.926,149.7457,149.8632
2024-01-23,USDKES,149.4877,149.7819,149.1433,149.7433
2024-01-24,USDKES,149.1304,149.9681,148.9606,149.49719992384652
2024-01-25,USDKES,150.4104,150.5771,150.3355,150.39307056034423
2024-01-26,USDKES,149.5167,149.6184,149.0013,149.508728357837
2024-01-29,USDKES,148.5504,149.0119,148.0813,148.7388
2024-01-30,USDKES,149.5478,149.8932,148.6555,149.09195558300974
2024-01-31,USDKES,148.7971,149.1808,148.5681,148.74134145260794
2024-02-01,USDKES,147.6399,147.7935,147.4113,147.60508347550393
2024-02-02,USDKES,146.8817,147.1907,146.6883,147.0356301956247
2024-02-05,USDKES,147.4862,147.7289,147.1811,147.34933478272762
2024-02-06,USDKES,150.0243,150.698,149.6428,150.25569655656506
2024-02-07,USDKES,150.6915,150.9304,150.2735,150.5955044967706
2024-02-08,USDKES,150.6034,150.9815,150.2161,150.60750375990557
2024-02-09,USDKES,150.0666,150.6562,149.5567,150.18546890399867
2024-02-12,USDKES,149.3418,150.0424,149.0268,149.1040859205269
2024-02-13,USDKES,149.2013,149.5846,148.993,149.03943306326218
2024-02-14,USDKES,149.67,149.7796,149.6443,149.68694422847133
2024-02-15,USDKES,148.6131,148.9262,148.4015,148.7831561446296
2024-02-16,USDKES,146.4456,146.723,146.1835,146.46487918141088
2024-02-19,USDKES,147.2197,147.3818,146.9371,147.12807841226075
2024-02-21,USDKES,148.5671,148.9733,148.1493,148.41280514404798
2024-02-22,USDKES,149.4248,149.4524,149.1607,149.3534789252073
2024-02-23,USDKES,150.5676,150.5898,150.5077,150.5224557700029
2024-02-27,USDKES,150.714,151.4222,150.1397,150.31386317006067
2024-02-28,USDKES,150.8809,151.1512,150.3628,150.7498439128881
2024-02-29,USDKES,148.9292,149.2744,148.68,149.02109755173143
2024-03-01,USDKES,148.5977,148.624,148.2834,148.56981969293025
2024-03-04,USDKES,147.9274,148.3231,147.5834,147.67571979094143
2024-03-05,USDKES,146.7478,147.2523,146.6832,147.02924431388206
2024-03-06,USDKES,146.4799,146.6139,146.3547,146.35838391125134
2024-03-07,USDKES,147.2969,147.4919,147.1072,147.311797583572
2024-03-08,USDKES,146.7237,146.8612,146.2959,146.82335503467587
2024-03-11,USDKES,145.7807,145.8796,145.2907,145.68624055168448
2024-03-12,USDKES,146.5279,146.8911,146.4783,146.5436095118308
2024-03-13,USDKES,146.5175,146.8946,145.7648,146.6497542752024
2024-03-14,USDKES,145.8608,146.7783,145.3979,145.6292
2024-03-15,USDKES,144.6454,144.6751,144.1679,144.65563037119475
2024-03-18,USDKES,145.6966,145.9831,144.8876,145.84165952435714
2024-03-19,USDKES,144.199,144.3856,143.6237,144.14848029738965
2024-03-20,USDKES,143.0144,143.2975,142.9385,142.99940796635778
2024-03-21,USDKES,143.7487,144.0979,143.5151,143.67957725766064
2024-03-22,USDKES,143.5912,143.7692,143.4041,143.67911542575786
2024-03-25,USDKES,143.7136,143.9395,143.2779,143.58209484104208
2024-03-26,USDKES,143.9714,144.3574,143.6788,143.90197775879727
2024-03-27,USDKES,145.7221,146.1075,144.8896,145.52289990466235
2024-03-28,USDKES,144.3058,144.5426,144.1428,144.34643611634846
2024-03-29,USDKES,143.7959,144.2485,143.7462,143.8944
2024-04-01,USDKES,144.6391,145.1349,144.5509,144.7192788633974
2024-04-02,USDKES,143.7327,144.2354,143.6243,143.79935659806176
2024-04-03,USDKES,143.558,143.7243,143.2689,143.5515668097052
2024-04-04,USDKES,144.6159,144.87,144.0678,144.4591203141198
2024-04-05,USDKES,144.5109,144.6522,144.3092,144.65063863816127
2024-04-08,USDKES,144.8237,145.1424,144.454,144.55
2024-04-10,USDKES,142.1887,142.5988,142.0053,142.15678491984977
2024-04-11,USDKES,142.8689,142.9023,142.5511,142.7793299788548
2024-04-12,USDKES,143.6777,143.8768,143.3527,143.78336964462125
2024-04-15,USDKES,143.5577,143.749,143.392,143.4738814702424
2024-04-16,USDKES,143.0604,143.2201,142.8599,143.20755300253282
2024-04-17,USDKES,143.6483,144.0869,143.4743,143.56241312762495
2024-04-18,USDKES,143.9765,144.1833,143.5037,143.85066153565796
2024-04-19,USDKES,145.4565,145.6176,145.2145,145.29149047337515
2024-04-22,USDKES,146.109,146.6268,146.0844,146.22657781566616
2024-04-23,USDKES,147.2376,147.2782,146.3778,147.0786545647939
2024-04-24,USDKES,147.6891,147.8832,147.2087,147.5430908579801
2024-04-25,USDKES,147.1984,147.5363,146.6964,147.43106500987716
2024-04-26,USDKES,147.3624,147.4278,146.9649,147.1137260758395
2024-04-29,USDKES,148.8156,149.0108,148.7167,148.8489
2024-04-30,USDKES,148.3498,148.3869,147.8762,148.09311322696317
2024-05-01,USDKES,147.5473,147.9959,147.1285,147.39704065055886
2024-05-02,USDKES,145.9404,146.3838,145.6402,145.77224975783756
2024-05-03,USDKES,147.1607,147.6272,147.0858,147.13747472993188
2024-05-06,USDKES,146.0851,146.4386,145.8196,146.13202869998022
2024-05-07,USDKES,145.8195,145.9757,145.5364,145.8474017222836
2024-05-08,USDKES,145.6394,146.1754,145.1911,145.5799624646494
2024-05-09,USDKES,144.9678,145.1752,144.6054,144.72255355152376
2024-05-10,USDKES,145.2257,145.4343,144.9868,145.1478
2024-05-13,USDKES,146.1891,146.3681,145.8407,145.9457446208049
2024-05-14,USDKES,144.7756,144.9387,144.6656,144.7980742169948
2024-05-15,USDKES,145.9527,146.2138,145.5986,145.73470504556678
2024-05-16,USDKES,146.8793,147.1712,146.5595,146.83080644420886
2024-05-17,USDKES,145.7843,146.0566,145.6772,145.90354371794038
2024-05-20,USDKES,146.8194,147.6284,146.4551,146.59179375511383
2024-05-21,USDKES,147.1198,147.3585,146.9122,147.21817588964282
2024-05-22,USDKES,147.6242,148.534,147.5262,147.5609994485557
2024-05-23,USDKES,147.9165,148.0254,147.5722,147.77483676108025
2024-05-24,USDKES,147.4309,147.5054,146.6979,147.29681970678644
2024-05-27,USDKES,147.1522,147.3271,147.0662,147.16413555791735
2024-05-28,USDKES,149.642,150.0691,149.4655,149.7806812118543
2024-05-30,USDKES,148.4198,148.4759,147.9539,148.1410969686229
2024-05-31,USDKES,148.2589,148.6069,147.5278,148.16844260869394
2024-06-03,USDKES,146.7482,146.91,146.7213,146.8771865936877
2024-06-04,USDKES,147.2743,147.438,146.9424,147.07490340191015
2024-06-05,USDKES,146.9602,147.3526,146.9327,147.22976135278262
2024-06-06,USDKES,146.7261,146.9492,146.6278,146.8518936513638
2024-06-07,USDKES,147.8948,147.9589,147.4615,147.78442238631337
2024-06-11,USDKES,149.2463,149.3263,149.0075,149.16612474081828
2024-06-12,USDKES,149.7048,150.2179,149.4304,149.65000287615595
2024-06-13,USDKES,147.8985,147.961,147.6745,147.9390091385386
2024-06-14,USDKES,147.7333,148.1471,147.5381,147.7056081462509
2024-06-18,USDKES,146.7065,147.2774,146.3946,146.72786779799227
2024-06-19,USDKES,147.8208,148.4903,147.814,147.86
2024-06-20,USDKES,150.0369,150.5304,149.7486,150.22083390648623
2024-06-21,USDKES,148.823,149.1403,148.5231,148.6983167323571
2024-06-24,USDKES,148.9255,149.2973,148.5713,148.66434260074695
2024-06-25,USDKES,150.6096,150.8047,150.4869,150.62205311529598
2024-06-26,USDKES,149.2875,149.3664,149.2146,149.2890964204871
2024-06-27,USDKES,146.4481,146.5404,145.9666,146.2679
2024-06-28,USDKES,146.1389,146.4907,145.931,146.34977329936748
2024-07-01,USDKES,146.8332,147.3376,146.2087,146.94337472326976
2024-07-02,USDKES,146.4753,146.6388,145.9289,146.2228692816098
2024-07-03,USDKES,149.9302,149.9811,149.6198,149.73094072345785
2024-07-05,USDKES,149.2581,149.5693,148.8366,149.35577238016847
2024-07-08,USDKES,149.47,149.9114,149.3836,149.65431354633472
2024-07-09,USDKES,149.1017,149.3867,148.7325,149.18701151912265
2024-07-10,USDKES,148.9999,149.4874,148.9824,149.1158128449056
2024-07-11,USDKES,148.0386,148.281,147.9638,148.2467050994642
2024-07-12,USDKES,149.6463,150.221,149.3509,149.84965455133053
2024-07-15,USDKES,149.1646,149.3801,148.3602,149.25789033876123
2024-07-16,USDKES,147.5585,147.908,147.0294,147.54496342995566
2024-07-17,USDKES,148.4041,148.4981,147.9344,148.46131918305596
2024-07-18,USDKES,149.0753,149.5314,148.7283,149.2100214291503
2024-07-19,USDKES,148.1665,149.0585,147.9145,148.15320690105676
2024-07-22,USDKES,148.8202,149.0493,148.7602,148.92199115068348
2024-07-23,USDKES,149.668,149.7168,149.2905,149.6869309167797
2024-07-24,USDKES,149.6419,149.8352,149.4805,149.61972817310368
2024-07-25,USDKES,147.7967,148.3027,147.5886,147.6681398683286
2024-07-26,USDKES,148.4195,148.7349,148.0432,148.6664886355992
2024-07-29,USDKES,147.9259,148.3539,147.5156,147.8303053242517
2024-07-30,USDKES,146.3625,146.5062,146.2058,146.5019373292391
2024-07-31,USDKES,144.1113,144.3032,143.8674,144.21130306229142
2024-08-01,USDKES,144.1335,144.6894,144.077,144.33269794407872
2024-08-02,USDKES,144.7535,144.8557,144.418,144.67677502266065
2024-08-05,USDKES,144.3516,144.7459,144.1347,144.1731097996782
2024-08-06,USDKES,143.7808,144.0435,143.229,143.72314461688816
2024-08-07,USDKES,143.6785,144.0887,143.6676,143.9524504275658
2024-08-08,USDKES,144.1677,144.1811,143.7929,144.14454632335065
2024-08-12,USDKES,142.3801,142.613,142.1367,142.45928398309337
2024-08-13,USDKES,144.3811,144.4481,144.139,144.2418
2024-08-15,USDKES,143.169,143.2948,143.0909,143.1686361435769
2024-08-16,USDKES,144.2114,144.3182,143.7549,143.9498556450553
2024-08-19,USDKES,143.3535,143.942,143.0211,143.3266236245932
2024-08-20,USDKES,143.8739,144.1299,143.3464,143.78296498604556
2024-08-21,USDKES,145.7064,146.4461,145.565,145.90251670929038
2024-08-22,USDKES,145.7754,145.8498,145.2944,145.78379622098822
2024-08-23,USDKES,147.6931,147.9962,147.5372,147.75022225322826
2024-08-26,USDKES,145.7687,145.8909,145.2122,145.567
2024-08-27,USDKES,147.3109,147.3876,147.147,147.2454
2024-08-28,USDKES,149.1566,149.2068,148.8496,149.13411784615607
2024-08-29,USDKES,149.5734,149.7432,149.4603,149.55887184803572
2024-08-30,USDKES,150.4822,150.5365,150.1256,150.3129760080405
2024-09-02,USDKES,149.7932,150.0639,149.4896,149.56239054029817
2024-09-03,USDKES,151.0468,151.2289,150.6739,150.72309865277498
2024-09-04,USDKES,151.2619,151.4737,151.2302,151.3853340411714
2024-09-05,USDKES,151.4695,151.4967,150.8909,151.3348659957025
2024-09-06,USDKES,149.5678,150.0403,149.3138,149.9500742422117
2024-09-09,USDKES,150.0024,150.3448,149.4766,150.2129831972332
